datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count,day,month,hour,year,day_of_week,is_weekday,demand
2011-07-17 02:00:00,3,0,0,1,26.24,30.305,69,15.0013,94,17,7,2,2011,6,6,0
2011-07-17 03:00:00,3,0,0,1,26.24,30.305,69,15.0013,47,17,7,3,2011,6,6,0
2011-07-17 04:00:00,3,0,0,1,25.42,29.545,73,11.0014,10,17,7,4,2011,6,6,0
2011-07-17 05:00:00,3,0,0,1,26.24,30.305,69,15.0013,12,17,7,5,2011,6,6,0
2011-07-17 06:00:00,3,0,0,1,25.42,29.545,73,11.0014,21,17,7,6,2011,6,6,0
2011-07-17 07:00:00,3,0,0,1,26.24,30.305,73,11.0014,50,17,7,7,2011,6,6,0
2011-07-17 08:00:00,3,0,0,1,27.88,31.82,65,15.0013,118,17,7,8,2011,6,6,0
2011-07-17 09:00:00,3,0,0,1,29.52,33.335,58,15.0013,184,17,7,9,2011,6,6,0
2011-07-17 10:00:00,3,0,0,1,30.34,34.09,60,15.0013,304,17,7,10,2011,6,6,0
2011-07-17 11:00:00,3,0,0,1,31.16,34.85,55,19.0012,391,17,7,11,2011,6,6,0
2011-07-17 12:00:00,3,0,0,1,31.16,34.85,55,19.0012,420,17,7,12,2011,6,6,0
2011-07-17 13:00:00,3,0,0,1,32.8,37.12,49,19.9995,472,17,7,13,2011,6,6,0
2011-07-17 14:00:00,3,0,0,1,32.8,37.12,49,23.9994,430,17,7,14,2011,6,6,0
2011-07-17 15:00:00,3,0,0,1,33.62,37.12,43,19.9995,324,17,7,15,2011,6,6,0
2011-07-17 16:00:00,3,0,0,1,32.8,36.365,46,19.9995,317,17,7,16,2011,6,6,0
2011-07-17 17:00:00,3,0,0,1,32.8,37.12,49,26.0027,369,17,7,17,2011,6,6,0
2011-07-17 18:00:00,3,0,0,1,32.8,36.365,46,19.9995,390,17,7,18,2011,6,6,0
2011-07-17 19:00:00,3,0,0,1,31.16,34.85,55,19.0012,379,17,7,19,2011,6,6,0
2011-07-17 20:00:00,3,0,0,1,31.16,35.605,58,16.9979,262,17,7,20,2011,6,6,0
2011-07-17 21:00:00,3,0,0,1,30.34,34.09,62,15.0013,207,17,7,21,2011,6,6,0
2011-07-17 22:00:00,3,0,0,1,29.52,34.09,66,15.0013,181,17,7,22,2011,6,6,1
2011-07-17 23:00:00,3,0,0,1,28.7,33.335,74,8.9981,93,17,7,23,2011,6,6,1
2011-07-18 00:00:00,3,0,1,1,28.7,33.335,74,8.9981,51,18,7,0,2011,0,0,0
2011-07-18 01:00:00,3,0,1,1,28.7,33.335,74,15.0013,25,18,7,1,2011,0,0,0
2011-07-18 02:00:00,3,0,1,1,27.06,30.305,83,15.0013,10,18,7,2,2011,0,0,0
2011-07-18 03:00:00,3,0,1,1,27.06,30.305,78,12.998,7,18,7,3,2011,0,0,0
2011-07-18 04:00:00,3,0,1,1,26.24,29.545,78,11.0014,4,18,7,4,2011,0,0,0
2011-07-18 05:00:00,3,0,1,1,26.24,29.545,78,7.0015,17,18,7,5,2011,0,0,0
2011-07-18 06:00:00,3,0,1,1,26.24,28.79,83,7.0015,105,18,7,6,2011,0,0,0
2011-07-18 07:00:00,3,0,1,1,27.88,31.82,74,15.0013,277,18,7,7,2011,0,0,1
2011-07-18 08:00:00,3,0,1,1,28.7,32.575,70,12.998,347,18,7,8,2011,0,0,1
2011-07-18 09:00:00,3,0,1,1,30.34,34.85,67,15.0013,203,18,7,9,2011,0,0,1
2011-07-18 10:00:00,3,0,1,1,31.16,35.605,62,12.998,130,18,7,10,2011,0,0,2
2011-07-18 11:00:00,3,0,1,1,32.8,37.88,55,6.0032,141,18,7,11,2011,0,0,2
2011-07-18 12:00:00,3,0,1,1,32.8,38.635,59,12.998,165,18,7,12,2011,0,0,2
2011-07-18 13:00:00,3,0,1,1,33.62,39.395,56,16.9979,152,18,7,13,2011,0,0,2
2011-07-18 14:00:00,3,0,1,1,33.62,39.395,56,22.0028,138,18,7,14,2011,0,0,2
2011-07-18 15:00:00,3,0,1,1,34.44,40.15,53,22.0028,164,18,7,15,2011,0,0,2
2011-07-18 16:00:00,3,0,1,1,34.44,40.15,53,19.0012,265,18,7,16,2011,0,0,1
2011-07-18 17:00:00,3,0,1,1,34.44,39.395,49,22.0028,545,18,7,17,2011,0,0,1
2011-07-18 18:00:00,3,0,1,1,33.62,38.635,49,23.9994,558,18,7,18,2011,0,0,1
2011-07-18 19:00:00,3,0,1,1,32.8,37.88,55,15.0013,398,18,7,19,2011,0,0,1
2011-07-18 20:00:00,3,0,1,1,31.98,37.12,59,15.0013,323,18,7,20,2011,0,0,1
2011-07-18 21:00:00,3,0,1,1,30.34,34.85,66,12.998,202,18,7,21,2011,0,0,1
2011-07-18 22:00:00,3,0,1,1,31.16,36.365,66,15.0013,140,18,7,22,2011,0,0,1
2011-07-18 23:00:00,3,0,1,1,30.34,34.85,66,11.0014,91,18,7,23,2011,0,0,1
2011-07-19 00:00:00,3,0,1,1,30.34,34.85,66,7.0015,51,19,7,0,2011,1,1,0
2011-07-19 01:00:00,3,0,1,2,30.34,34.85,66,8.9981,13,19,7,1,2011,1,1,0
2011-07-19 02:00:00,3,0,1,1,29.52,34.09,70,11.0014,13,19,7,2,2011,1,1,0
2011-07-19 03:00:00,3,0,1,1,29.52,34.09,70,11.0014,3,19,7,3,2011,1,1,0
2011-07-19 04:00:00,3,0,1,1,29.52,34.09,70,8.9981,5,19,7,4,2011,1,1,0
2011-07-19 05:00:00,3,0,1,2,28.7,33.335,74,7.0015,19,19,7,5,2011,1,1,0
2011-07-19 06:00:00,3,0,1,2,29.52,34.85,74,7.0015,134,19,7,6,2011,1,1,0
2011-07-19 07:00:00,3,0,1,2,30.34,34.85,70,11.0014,315,19,7,7,2011,1,1,3
2011-07-19 08:00:00,3,0,1,2,31.16,36.365,70,11.0014,412,19,7,8,2011,1,1,3
2011-07-19 09:00:00,3,0,1,2,32.8,39.395,63,8.9981,199,19,7,9,2011,1,1,3
2011-07-19 10:00:00,3,0,1,2,33.62,39.395,56,11.0014,141,19,7,10,2011,1,1,1
2011-07-19 11:00:00,3,0,1,1,33.62,40.15,59,0.0,127,19,7,11,2011,1,1,1
2011-07-19 12:00:00,3,0,1,1,34.44,40.91,56,6.0032,153,19,7,12,2011,1,1,1
2011-07-19 13:00:00,3,0,1,1,35.26,41.665,53,7.0015,172,19,7,13,2011,1,1,1
2011-07-19 14:00:00,3,0,1,1,35.26,40.91,50,12.998,152,19,7,14,2011,1,1,1
2011-07-19 15:00:00,3,0,1,1,36.08,40.91,44,12.998,158,19,7,15,2011,1,1,1
2011-07-19 16:00:00,3,0,1,1,36.9,42.425,42,19.9995,277,19,7,16,2011,1,1,3
2011-07-19 17:00:00,3,0,1,1,32.8,40.15,66,0.0,513,19,7,17,2011,1,1,3
2011-07-19 18:00:00,3,0,1,1,32.8,40.15,66,8.9981,530,19,7,18,2011,1,1,3
2011-07-19 19:00:00,3,0,1,1,31.16,37.12,75,12.998,388,19,7,19,2011,1,1,3
2011-07-19 20:00:00,3,0,1,1,30.34,36.365,74,6.0032,277,19,7,20,2011,1,1,2
2011-07-19 21:00:00,3,0,1,1,30.34,35.605,74,8.9981,241,19,7,21,2011,1,1,2
2011-07-19 22:00:00,3,0,1,1,30.34,35.605,74,0.0,156,19,7,22,2011,1,1,1
2011-07-19 23:00:00,3,0,1,3,29.52,34.85,79,11.0014,92,19,7,23,2011,1,1,1
2011-08-01 00:00:00,3,0,1,1,29.52,34.09,70,15.0013,29,1,8,0,2011,0,0,0
2011-08-01 01:00:00,3,0,1,1,29.52,34.85,74,12.998,17,1,8,1,2011,0,0,0
2011-08-01 02:00:00,3,0,1,1,28.7,33.335,74,7.0015,11,1,8,2,2011,0,0,0
2011-08-01 03:00:00,3,0,1,1,28.7,33.335,79,11.0014,4,1,8,3,2011,0,0,0
2011-08-01 04:00:00,3,0,1,1,27.06,30.305,83,8.9981,4,1,8,4,2011,0,0,0
2011-08-01 05:00:00,3,0,1,1,27.06,30.305,83,7.0015,26,1,8,5,2011,0,0,0
2011-08-01 06:00:00,3,0,1,1,27.06,30.305,83,6.0032,100,1,8,6,2011,0,0,0
2011-08-01 07:00:00,3,0,1,1,30.34,34.09,62,0.0,282,1,8,7,2011,0,0,1
2011-08-01 08:00:00,3,0,1,1,32.8,36.365,43,12.998,382,1,8,8,2011,0,0,1
2011-08-01 09:00:00,3,0,1,1,33.62,37.12,41,0.0,166,1,8,9,2011,0,0,1
2011-08-01 10:00:00,3,0,1,1,35.26,37.88,36,11.0014,97,1,8,10,2011,0,0,2
2011-08-01 11:00:00,3,0,1,1,36.08,38.635,32,11.0014,119,1,8,11,2011,0,0,2
2011-08-01 12:00:00,3,0,1,1,36.9,40.15,33,16.9979,168,1,8,12,2011,0,0,2
2011-08-01 13:00:00,3,0,1,1,36.9,40.15,31,19.9995,150,1,8,13,2011,0,0,2
2011-08-01 14:00:00,3,0,1,1,37.72,40.91,29,12.998,123,1,8,14,2011,0,0,2
2011-08-01 15:00:00,3,0,1,1,36.9,39.395,27,0.0,129,1,8,15,2011,0,0,2
2011-08-01 16:00:00,3,0,1,1,36.9,39.395,27,0.0,231,1,8,16,2011,0,0,1
2011-08-01 17:00:00,3,0,1,1,31.16,34.09,45,19.9995,514,1,8,17,2011,0,0,1
2011-08-01 18:00:00,3,0,1,1,31.98,34.85,43,12.998,543,1,8,18,2011,0,0,1
2011-08-01 19:00:00,3,0,1,1,30.34,33.335,51,15.0013,413,1,8,19,2011,0,0,1
2011-08-01 20:00:00,3,0,1,1,29.52,34.09,62,15.0013,305,1,8,20,2011,0,0,1
2011-08-01 21:00:00,3,0,1,1,28.7,32.575,70,16.9979,220,1,8,21,2011,0,0,1
2011-08-01 22:00:00,3,0,1,1,28.7,32.575,70,6.0032,137,1,8,22,2011,0,0,1
2011-08-01 23:00:00,3,0,1,1,27.88,31.82,74,12.998,96,1,8,23,2011,0,0,1
2011-08-02 00:00:00,3,0,1,1,27.06,31.06,74,0.0,29,2,8,0,2011,1,1,0
2011-08-02 01:00:00,3,0,1,1,27.06,31.06,74,7.0015,12,2,8,1,2011,1,1,0
2011-08-02 02:00:00,3,0,1,1,27.88,31.82,69,0.0,8,2,8,2,2011,1,1,0
2011-08-02 03:00:00,3,0,1,1,27.06,31.06,74,12.998,5,2,8,3,2011,1,1,0
2011-08-02 04:00:00,3,0,1,1,27.06,31.06,74,7.0015,10,2,8,4,2011,1,1,0
2011-08-02 05:00:00,3,0,1,1,27.06,31.06,74,8.9981,21,2,8,5,2011,1,1,0
2011-08-02 06:00:00,3,0,1,1,27.88,31.82,69,7.0015,117,2,8,6,2011,1,1,0
2011-08-02 07:00:00,3,0,1,1,29.52,33.335,61,19.0012,335,2,8,7,2011,1,1,3
2011-08-02 08:00:00,3,0,1,1,30.34,34.09,58,19.0012,435,2,8,8,2011,1,1,3
2011-08-02 09:00:00,3,0,1,1,31.98,34.85,46,19.9995,213,2,8,9,2011,1,1,3
2011-08-02 10:00:00,3,0,1,1,33.62,36.365,36,19.9995,140,2,8,10,2011,1,1,1
2011-08-02 11:00:00,3,0,1,1,34.44,36.365,32,27.9993,128,2,8,11,2011,1,1,1
2011-08-02 12:00:00,3,0,1,1,35.26,37.12,30,19.0012,157,2,8,12,2011,1,1,1
2011-08-02 13:00:00,3,0,1,1,35.26,37.12,30,15.0013,203,2,8,13,2011,1,1,1
2011-08-02 14:00:00,3,0,1,1,36.9,38.635,25,19.0012,159,2,8,14,2011,1,1,1
2011-08-02 15:00:00,3,0,1,1,36.9,38.635,25,19.0012,168,2,8,15,2011,1,1,1
2011-08-02 16:00:00,3,0,1,1,36.9,38.635,25,19.0012,274,2,8,16,2011,1,1,3
2011-08-02 17:00:00,3,0,1,2,36.9,39.395,27,8.9981,556,2,8,17,2011,1,1,3
2011-08-02 18:00:00,3,0,1,2,35.26,37.88,34,12.998,556,2,8,18,2011,1,1,3
2011-08-02 19:00:00,3,0,1,2,35.26,37.88,36,15.0013,454,2,8,19,2011,1,1,3
2011-08-02 20:00:00,3,0,1,2,33.62,37.88,46,16.9979,288,2,8,20,2011,1,1,2
2011-08-02 21:00:00,3,0,1,1,32.8,37.12,52,15.0013,254,2,8,21,2011,1,1,2
2011-08-02 22:00:00,3,0,1,2,31.98,37.12,59,11.0014,191,2,8,22,2011,1,1,1
2011-08-02 23:00:00,3,0,1,2,32.8,37.12,49,11.0014,132,2,8,23,2011,1,1,1
2011-08-03 00:00:00,3,0,1,2,32.8,37.12,49,11.0014,43,3,8,0,2011,2,2,0
2011-08-03 01:00:00,3,0,1,2,31.98,35.605,52,11.0014,16,3,8,1,2011,2,2,0
2011-08-03 02:00:00,3,0,1,2,31.98,35.605,49,11.0014,11,3,8,2,2011,2,2,0
2011-08-03 03:00:00,3,0,1,2,31.16,34.85,55,6.0032,4,3,8,3,2011,2,2,0
2011-08-03 04:00:00,3,0,1,2,31.16,34.85,52,11.0014,7,3,8,4,2011,2,2,0
2011-08-03 05:00:00,3,0,1,2,31.16,34.85,55,6.0032,24,3,8,5,2011,2,2,0
2011-08-03 06:00:00,3,0,1,3,29.52,34.09,66,32.9975,110,3,8,6,2011,2,2,0
2011-08-03 07:00:00,3,0,1,2,30.34,33.335,51,15.0013,271,3,8,7,2011,2,2,0
2011-08-03 08:00:00,3,0,1,2,30.34,33.335,51,11.0014,437,3,8,8,2011,2,2,0
2011-08-03 09:00:00,3,0,1,2,30.34,34.09,55,12.998,195,3,8,9,2011,2,2,0
2011-08-03 10:00:00,3,0,1,3,30.34,34.09,58,6.0032,68,3,8,10,2011,2,2,0
2011-08-03 11:00:00,3,0,1,2,30.34,34.09,58,7.0015,122,3,8,11,2011,2,2,0
2011-08-03 12:00:00,3,0,1,3,31.16,34.85,55,8.9981,161,3,8,12,2011,2,2,0
2011-08-03 13:00:00,3,0,1,2,31.16,35.605,58,15.0013,144,3,8,13,2011,2,2,0
2011-08-03 14:00:00,3,0,1,2,31.16,35.605,58,15.0013,147,3,8,14,2011,2,2,0
2011-08-03 15:00:00,3,0,1,2,28.7,33.335,79,8.9981,118,3,8,15,2011,2,2,0
2011-08-03 16:00:00,3,0,1,3,27.88,31.82,79,0.0,150,3,8,16,2011,2,2,0
2011-08-03 17:00:00,3,0,1,2,28.7,33.335,79,0.0,425,3,8,17,2011,2,2,0
2011-08-03 18:00:00,3,0,1,3,28.7,33.335,84,0.0,492,3,8,18,2011,2,2,0
2011-08-03 19:00:00,3,0,1,3,28.7,33.335,84,0.0,321,3,8,19,2011,2,2,0
2011-08-03 20:00:00,3,0,1,3,28.7,33.335,84,7.0015,87,3,8,20,2011,2,2,0
2011-08-03 21:00:00,3,0,1,2,27.88,31.82,89,8.9981,88,3,8,21,2011,2,2,0
2011-08-03 22:00:00,3,0,1,3,27.88,31.82,89,7.0015,77,3,8,22,2011,2,2,1
2011-08-03 23:00:00,3,0,1,2,27.88,31.82,89,6.0032,56,3,8,23,2011,2,2,1
2011-08-04 00:00:00,3,0,1,2,27.88,31.82,89,6.0032,17,4,8,0,2011,3,3,0
2011-08-04 01:00:00,3,0,1,2,27.06,29.545,94,6.0032,17,4,8,1,2011,3,3,0
2011-08-04 02:00:00,3,0,1,2,27.06,29.545,94,6.0032,7,4,8,2,2011,3,3,0
2011-08-04 03:00:00,3,0,1,3,27.06,29.545,94,6.0032,3,4,8,3,2011,3,3,0
2011-08-04 04:00:00,3,0,1,2,27.88,31.82,89,0.0,7,4,8,4,2011,3,3,0
2011-08-04 05:00:00,3,0,1,2,27.88,31.82,89,0.0,20,4,8,5,2011,3,3,0
2011-08-04 06:00:00,3,0,1,2,27.88,31.82,89,19.9995,97,4,8,6,2011,3,3,0
2011-08-04 07:00:00,3,0,1,2,27.88,31.82,89,19.9995,282,4,8,7,2011,3,3,0
2011-08-04 08:00:00,3,0,1,2,28.7,32.575,82,23.9994,398,4,8,8,2011,3,3,0
2011-08-04 09:00:00,3,0,1,1,29.52,34.85,74,22.0028,187,4,8,9,2011,3,3,0
2011-08-04 10:00:00,3,0,1,1,29.52,33.335,71,19.9995,113,4,8,10,2011,3,3,0
2011-08-04 11:00:00,3,0,1,2,30.34,34.85,66,15.0013,149,4,8,11,2011,3,3,0
2011-08-04 12:00:00,3,0,1,2,31.16,35.605,62,15.0013,205,4,8,12,2011,3,3,0
2011-08-04 13:00:00,3,0,1,1,31.16,35.605,58,0.0,205,4,8,13,2011,3,3,0
2011-08-04 14:00:00,3,0,1,1,32.8,37.88,55,11.0014,167,4,8,14,2011,3,3,0
2011-08-04 15:00:00,3,0,1,1,32.8,37.88,55,16.9979,165,4,8,15,2011,3,3,0
2011-08-04 16:00:00,3,0,1,1,31.16,35.605,62,22.0028,290,4,8,16,2011,3,3,0
2011-08-04 17:00:00,3,0,1,1,31.16,35.605,62,22.0028,555,4,8,17,2011,3,3,0
2011-08-04 18:00:00,3,0,1,1,28.7,33.335,74,19.9995,523,4,8,18,2011,3,3,0
2011-08-04 19:00:00,3,0,1,1,28.7,33.335,74,19.0012,366,4,8,19,2011,3,3,0
2011-08-04 20:00:00,3,0,1,2,28.7,33.335,74,12.998,286,4,8,20,2011,3,3,0
2011-08-04 21:00:00,3,0,1,2,28.7,33.335,74,12.998,211,4,8,21,2011,3,3,0
2011-08-04 22:00:00,3,0,1,1,27.88,31.82,74,12.998,174,4,8,22,2011,3,3,1
2011-08-04 23:00:00,3,0,1,1,27.06,31.06,74,7.0015,132,4,8,23,2011,3,3,1
2011-08-05 00:00:00,3,0,1,1,27.06,31.06,74,7.0015,54,5,8,0,2011,4,4,0
2011-08-05 01:00:00,3,0,1,1,26.24,29.545,78,6.0032,19,5,8,1,2011,4,4,0
2011-08-05 02:00:00,3,0,1,1,27.06,31.06,69,0.0,19,5,8,2,2011,4,4,0
2011-08-05 03:00:00,3,0,1,1,26.24,29.545,78,6.0032,6,5,8,3,2011,4,4,0
2011-08-05 04:00:00,3,0,1,1,26.24,29.545,78,8.9981,7,5,8,4,2011,4,4,0
2011-08-05 05:00:00,3,0,1,1,26.24,29.545,78,6.0032,16,5,8,5,2011,4,4,0
2011-08-05 06:00:00,3,0,1,1,26.24,29.545,78,8.9981,101,5,8,6,2011,4,4,0
2011-08-05 07:00:00,3,0,1,1,27.06,30.305,78,8.9981,270,5,8,7,2011,4,4,0
2011-08-05 08:00:00,3,0,1,1,28.7,32.575,65,15.0013,454,5,8,8,2011,4,4,0
2011-08-05 09:00:00,3,0,1,1,29.52,33.335,58,7.0015,226,5,8,9,2011,4,4,0
2011-08-05 10:00:00,3,0,1,1,30.34,34.09,55,8.9981,163,5,8,10,2011,4,4,0
2011-08-05 11:00:00,3,0,1,2,31.16,34.85,52,16.9979,147,5,8,11,2011,4,4,0
2011-08-05 12:00:00,3,0,1,1,31.16,34.85,52,16.9979,216,5,8,12,2011,4,4,0
2011-08-05 13:00:00,3,0,1,1,31.98,35.605,52,16.9979,204,5,8,13,2011,4,4,0
2011-08-05 14:00:00,3,0,1,2,31.98,35.605,52,16.9979,245,5,8,14,2011,4,4,0
2011-08-05 15:00:00,3,0,1,1,31.16,34.85,55,16.9979,210,5,8,15,2011,4,4,0
2011-08-05 16:00:00,3,0,1,1,32.8,37.12,49,16.9979,330,5,8,16,2011,4,4,0
2011-08-05 17:00:00,3,0,1,1,31.98,35.605,49,19.9995,550,5,8,17,2011,4,4,0
2011-08-05 18:00:00,3,0,1,1,31.16,34.85,52,16.9979,466,5,8,18,2011,4,4,0
2011-08-05 19:00:00,3,0,1,1,30.34,34.09,55,16.9979,372,5,8,19,2011,4,4,0
2011-08-05 20:00:00,3,0,1,1,29.52,33.335,58,15.0013,291,5,8,20,2011,4,4,0
2011-08-05 21:00:00,3,0,1,1,28.7,32.575,65,12.998,173,5,8,21,2011,4,4,0
2011-08-05 22:00:00,3,0,1,1,28.7,32.575,65,15.0013,188,5,8,22,2011,4,4,1
2011-08-05 23:00:00,3,0,1,1,27.88,31.82,69,15.0013,139,5,8,23,2011,4,4,1
2011-08-06 00:00:00,3,0,0,1,27.06,30.305,78,12.998,133,6,8,0,2011,5,5,0
2011-08-06 01:00:00,3,0,0,1,27.06,30.305,78,11.0014,67,6,8,1,2011,5,5,0
2011-08-06 02:00:00,3,0,0,1,27.06,30.305,78,15.0013,53,6,8,2,2011,5,5,0
2011-08-06 03:00:00,3,0,0,2,27.06,30.305,78,11.0014,42,6,8,3,2011,5,5,0
2011-08-06 04:00:00,3,0,0,2,27.06,30.305,83,11.0014,10,6,8,4,2011,5,5,0
2011-08-06 05:00:00,3,0,0,1,26.24,28.79,89,6.0032,6,6,8,5,2011,5,5,0
2011-08-06 06:00:00,3,0,0,1,26.24,28.79,89,7.0015,27,6,8,6,2011,5,5,0
2011-08-06 07:00:00,3,0,0,1,27.88,31.82,83,11.0014,63,6,8,7,2011,5,5,0
2011-08-06 08:00:00,3,0,0,1,27.88,31.82,83,11.0014,121,6,8,8,2011,5,5,0
2011-08-06 09:00:00,3,0,0,1,30.34,34.85,70,15.0013,215,6,8,9,2011,5,5,0
2011-08-06 10:00:00,3,0,0,2,30.34,34.85,70,19.0012,290,6,8,10,2011,5,5,0
2011-08-06 11:00:00,3,0,0,1,31.98,37.12,62,15.0013,349,6,8,11,2011,5,5,0
2011-08-06 12:00:00,3,0,0,1,32.8,37.88,55,15.0013,382,6,8,12,2011,5,5,0
2011-08-06 13:00:00,3,0,0,2,32.8,38.635,59,22.0028,441,6,8,13,2011,5,5,0
2011-08-06 14:00:00,3,0,0,1,33.62,38.635,52,16.9979,380,6,8,14,2011,5,5,0
2011-08-06 15:00:00,3,0,0,2,34.44,40.15,53,16.9979,362,6,8,15,2011,5,5,0
2011-08-06 16:00:00,3,0,0,3,30.34,35.605,79,11.0014,343,6,8,16,2011,5,5,0
2011-08-06 17:00:00,3,0,0,3,30.34,35.605,79,11.0014,149,6,8,17,2011,5,5,0
2011-08-06 18:00:00,3,0,0,2,29.52,34.85,79,30.0026,211,6,8,18,2011,5,5,0
2011-08-06 19:00:00,3,0,0,3,29.52,35.605,84,16.9979,171,6,8,19,2011,5,5,0
2011-08-06 20:00:00,3,0,0,3,29.52,34.85,79,19.0012,137,6,8,20,2011,5,5,0
2011-08-06 21:00:00,3,0,0,2,28.7,33.335,84,22.0028,114,6,8,21,2011,5,5,0
2011-08-06 22:00:00,3,0,0,2,28.7,33.335,84,22.0028,120,6,8,22,2011,5,5,1
2011-08-06 23:00:00,3,0,0,3,28.7,33.335,84,19.0012,108,6,8,23,2011,5,5,1
2011-08-07 00:00:00,3,0,0,2,28.7,33.335,84,19.0012,80,7,8,0,2011,6,6,0
2011-08-07 01:00:00,3,0,0,2,28.7,33.335,84,16.9979,73,7,8,1,2011,6,6,0
2011-08-07 02:00:00,3,0,0,2,28.7,33.335,84,15.0013,66,7,8,2,2011,6,6,0
2011-08-07 03:00:00,3,0,0,2,28.7,33.335,84,8.9981,32,7,8,3,2011,6,6,0
2011-08-07 04:00:00,3,0,0,1,28.7,33.335,84,8.9981,6,7,8,4,2011,6,6,0
2011-08-07 05:00:00,3,0,0,1,28.7,33.335,89,12.998,5,7,8,5,2011,6,6,0
2011-08-07 06:00:00,3,0,0,1,28.7,33.335,89,11.0014,13,7,8,6,2011,6,6,0
2011-08-07 07:00:00,3,0,0,1,28.7,33.335,84,12.998,39,7,8,7,2011,6,6,0
2011-08-07 08:00:00,3,0,0,1,29.52,34.85,79,12.998,89,7,8,8,2011,6,6,0
2011-08-07 09:00:00,3,0,0,1,31.16,37.12,75,7.0015,184,7,8,9,2011,6,6,0
2011-08-07 10:00:00,3,0,0,1,32.8,40.15,66,8.9981,266,7,8,10,2011,6,6,0
2011-08-07 11:00:00,3,0,0,1,33.62,41.665,63,0.0,269,7,8,11,2011,6,6,0
2011-08-07 12:00:00,3,0,0,1,36.9,42.425,42,19.9995,370,7,8,12,2011,6,6,0
2011-08-07 13:00:00,3,0,0,1,36.9,42.425,42,19.9995,324,7,8,13,2011,6,6,0
2011-08-07 14:00:00,3,0,0,1,35.26,40.15,47,12.998,322,7,8,14,2011,6,6,0
2011-08-07 15:00:00,3,0,0,3,29.52,34.85,74,19.9995,326,7,8,15,2011,6,6,0
2011-08-07 16:00:00,3,0,0,3,29.52,34.85,74,19.9995,193,7,8,16,2011,6,6,0
2011-08-07 17:00:00,3,0,0,3,30.34,35.605,74,43.0006,194,7,8,17,2011,6,6,0
2011-08-07 18:00:00,3,0,0,1,29.52,34.85,74,6.0032,229,7,8,18,2011,6,6,0
2011-08-07 19:00:00,3,0,0,1,29.52,34.85,79,11.0014,228,7,8,19,2011,6,6,0
2011-08-07 20:00:00,3,0,0,1,29.52,35.605,84,8.9981,183,7,8,20,2011,6,6,0
2011-08-07 21:00:00,3,0,0,1,29.52,35.605,84,7.0015,136,7,8,21,2011,6,6,0
2011-08-07 22:00:00,3,0,0,1,28.7,33.335,89,12.998,103,7,8,22,2011,6,6,1
2011-08-07 23:00:00,3,0,0,1,28.7,33.335,79,7.0015,55,7,8,23,2011,6,6,1
2011-08-08 00:00:00,3,0,1,1,28.7,33.335,79,7.0015,30,8,8,0,2011,0,0,0
2011-08-08 01:00:00,3,0,1,1,27.88,31.82,83,8.9981,12,8,8,1,2011,0,0,0
2011-08-08 02:00:00,3,0,1,1,27.06,29.545,89,0.0,7,8,8,2,2011,0,0,0
2011-08-08 03:00:00,3,0,1,1,27.06,29.545,89,0.0,1,8,8,3,2011,0,0,0
2011-08-08 04:00:00,3,0,1,1,27.06,29.545,89,7.0015,10,8,8,4,2011,0,0,0
2011-08-08 05:00:00,3,0,1,1,28.7,33.335,79,6.0032,15,8,8,5,2011,0,0,0
2011-08-08 06:00:00,3,0,1,1,28.7,32.575,65,19.0012,95,8,8,6,2011,0,0,0
2011-08-08 07:00:00,3,0,1,1,29.52,34.09,62,19.9995,267,8,8,7,2011,0,0,1
2011-08-08 08:00:00,3,0,1,1,30.34,34.09,58,22.0028,349,8,8,8,2011,0,0,1
2011-08-08 09:00:00,3,0,1,1,31.16,34.85,55,26.0027,183,8,8,9,2011,0,0,1
2011-08-08 10:00:00,3,0,1,1,32.8,37.12,52,26.0027,124,8,8,10,2011,0,0,2
2011-08-08 11:00:00,3,0,1,1,33.62,37.12,48,23.9994,179,8,8,11,2011,0,0,2
2011-08-08 12:00:00,3,0,1,1,33.62,37.88,46,16.9979,182,8,8,12,2011,0,0,2
2011-08-08 13:00:00,3,0,1,1,34.44,37.88,44,19.9995,151,8,8,13,2011,0,0,2
2011-08-08 14:00:00,3,0,1,1,33.62,37.12,43,19.9995,150,8,8,14,2011,0,0,2
2011-08-08 15:00:00,3,0,1,1,34.44,37.88,41,19.9995,126,8,8,15,2011,0,0,2
2011-08-08 16:00:00,3,0,1,1,35.26,38.635,39,19.0012,282,8,8,16,2011,0,0,1
2011-08-08 17:00:00,3,0,1,1,35.26,38.635,39,11.0014,527,8,8,17,2011,0,0,1
2011-08-08 18:00:00,3,0,1,1,34.44,37.88,41,8.9981,529,8,8,18,2011,0,0,1
2011-08-08 19:00:00,3,0,1,1,33.62,37.12,43,7.0015,416,8,8,19,2011,0,0,1
2011-08-08 20:00:00,3,0,1,1,32.8,37.88,55,0.0,286,8,8,20,2011,0,0,1
2011-08-08 21:00:00,3,0,1,1,31.16,35.605,58,6.0032,186,8,8,21,2011,0,0,1
2011-08-08 22:00:00,3,0,1,1,31.16,35.605,58,7.0015,147,8,8,22,2011,0,0,1
2011-08-08 23:00:00,3,0,1,1,30.34,34.85,66,7.0015,72,8,8,23,2011,0,0,1
2011-08-09 00:00:00,3,0,1,1,29.52,34.85,79,8.9981,35,9,8,0,2011,1,1,0
